gender,age,age_o,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,met,decision,decision_o,match
male,23,25,Law,20.0,20.0,15.0,15.0,15.0,15.0,6.0,5,8.0,7.0,10,8.0,6,8,2,10,2,6,4,7,6,2,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,3.0,0,0,0,0
male,23,23,Law,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7,6.0,5.0,6,6.0,6,8,2,10,2,7,3,5,5,3,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,6.0,0,1,0,0
male,23,22,Law,17.0,10.0,18.0,20.0,25.0,10.0,1.0,2,6.0,1.0,6,2.0,6,8,2,10,2,8,4,4,7,5,3,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,6.0,0,1,0,0
male,23,22,Law,20.0,22.0,18.0,15.0,15.0,10.0,6.0,7,7.0,4.0,6,6.0,6,8,2,10,2,5,8,5,3,3,3,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,6.0,0,0,1,0
male,23,23,Law,10.0,20.0,20.0,20.0,20.0,10.0,5.0,5,5.0,2.0,4,3.0,6,8,2,10,2,3,5,6,2,6,4,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,4.0,0,0,0,0
male,23,24,Law,35.0,10.0,20.0,20.0,10.0,5.0,4.0,6,5.0,5.0,5,5.0,6,8,2,10,2,7,7,7,4,5,5,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,6.0,0,1,0,0
male,23,27,Law,50.0,0.0,50.0,0.0,0.0,0.0,5.0,6,7.0,6.0,7,5.0,6,8,2,10,2,8,7,7,9,5,4,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,8.0,0,0,0,0
male,23,30,Law,30.0,20.0,30.0,10.0,0.0,10.0,7.0,5,9.0,1.0,9,2.0,6,8,2,10,2,6,9,8,6,5,4,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,6.0,0,0,0,0
male,23,21,Law,30.0,5.0,30.0,15.0,15.0,5.0,3.0,3,4.0,2.0,2,2.0,6,8,2,10,2,6,6,8,2,8,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,6.0,0,0,0,0
male,23,25,Law,20.0,23.0,23.0,22.0,7.0,5.0,8.0,8,6.0,6.0,7,6.0,6,8,2,10,2,8,4,8,1,7,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,3.0,0,0,1,0
male,23,26,Law,20.0,25.0,20.0,15.0,15.0,5.0,5.0,2,6.0,2.0,5,4.0,6,8,2,10,2,5,6,8,5,5,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,5.0,0,1,1,1
male,23,27,Law,10.0,10.0,30.0,25.0,10.0,15.0,7.0,4,7.0,7.0,6,8.0,6,8,2,10,2,2,9,9,3,7,7,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,7.0,1,0,1,0
male,23,23,Law,50.0,10.0,20.0,10.0,10.0,0.0,8.0,7,9.0,8.0,8,3.0,6,8,2,10,2,6,8,8,6,7,7,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,8.0,1,0,0,0
male,21,21,Law,12.0,18.0,20.0,16.0,16.0,18.0,5.0,8,8.0,5.0,8,2.0,5,8,6,8,7,6,6,8,6,7,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,6.0,0,0,0,0
male,21,27,Law,20.0,20.0,20.0,10.0,10.0,20.0,3.0,6,7.0,5.0,5,4.0,5,8,6,8,7,4,6,7,6,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,4.0,0,0,0,0
male,21,21,Law,10.0,20.0,40.0,10.0,10.0,10.0,6.0,6,5.0,7.0,5,6.0,5,8,6,8,7,7,7,6,6,6,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,5.0,0,0,0,0
male,21,25,Law,20.0,20.0,15.0,15.0,15.0,15.0,5.0,4,7.0,5.0,9,7.0,5,8,6,8,7,8,7,7,7,6,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,7.0,0,1,0,0
male,21,23,Law,20.0,20.0,20.0,15.0,15.0,10.0,2.0,7,6.0,4.0,4,4.0,5,8,6,8,7,8,7,7,7,6,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,7.0,0,1,0,0
male,21,22,Law,17.0,10.0,18.0,20.0,25.0,10.0,1.0,3,7.0,1.0,4,2.0,5,8,6,8,7,8,7,7,6,6,7,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,7.0,0,1,0,0
male,21,22,Law,20.0,22.0,18.0,15.0,15.0,10.0,6.0,8,8.0,5.0,7,5.0,5,8,6,8,7,5,7,6,7,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,5.0,0,0,1,0
male,21,23,Law,10.0,20.0,20.0,20.0,20.0,10.0,3.0,7,8.0,6.0,7,5.0,5,8,6,8,7,6,7,7,6,6,4,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,5.0,0,0,0,0
male,21,24,Law,35.0,10.0,20.0,20.0,10.0,5.0,3.0,8,8.0,5.0,5,5.0,5,8,6,8,7,8,8,8,6,7,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,7.0,1,1,0,0
male,21,27,Law,50.0,0.0,50.0,0.0,0.0,0.0,4.0,7,6.0,6.0,9,4.0,5,8,6,8,7,6,7,7,7,6,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,7.0,0,1,0,0
male,21,30,Law,30.0,20.0,30.0,10.0,0.0,10.0,9.0,9,8.0,9.0,7,9.0,5,8,6,8,7,5,7,6,6,6,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,5.0,0,0,1,0
male,21,21,Law,30.0,5.0,30.0,15.0,15.0,5.0,4.0,4,5.0,4.0,5,3.0,5,8,6,8,7,6,6,6,5,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,5.0,0,0,0,0
male,21,25,Law,20.0,23.0,23.0,22.0,7.0,5.0,6.0,7,10.0,7.0,7,9.0,5,8,6,8,7,7,7,8,6,6,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,6.0,0,1,0,0
male,21,26,Law,20.0,25.0,20.0,15.0,15.0,5.0,1.0,5,5.0,2.0,5,2.0,5,8,6,8,7,6,6,6,7,5,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,6.0,0,1,0,0
male,21,23,Law,50.0,10.0,20.0,10.0,10.0,0.0,2.0,9,9.0,3.0,8,3.0,5,8,6,8,7,7,7,7,7,7,5,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,2,5.0,0,0,0,0
male,28,21,Medicine,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8,7.0,7.0,7,2.0,8,9,8,8,8,6,8,8,7,7,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,7.0,0,0,0,0
male,28,27,Medicine,20.0,20.0,20.0,10.0,10.0,20.0,7.0,7,8.0,6.0,7,8.0,8,9,8,8,8,6,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,7.0,0,0,1,0
male,28,25,Medicine,20.0,20.0,15.0,15.0,15.0,15.0,7.0,8,9.0,7.0,8,5.0,8,9,8,8,8,9,8,8,8,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,8.0,0,1,0,0
male,28,23,Medicine,20.0,20.0,20.0,15.0,15.0,10.0,6.0,8,8.0,6.0,7,5.0,8,9,8,8,8,9,9,9,9,8,8,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,8.0,0,1,0,0
male,28,22,Medicine,17.0,10.0,18.0,20.0,25.0,10.0,6.0,4,8.0,3.0,8,2.0,8,9,8,8,8,8,8,8,8,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,8.0,0,1,0,0
male,28,23,Medicine,10.0,20.0,20.0,20.0,20.0,10.0,7.0,7,8.0,7.0,9,7.0,8,9,8,8,8,6,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,7.0,0,0,1,0
male,28,24,Medicine,35.0,10.0,20.0,20.0,10.0,5.0,7.0,7,7.0,6.0,6,6.0,8,9,8,8,8,8,8,9,8,9,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,8.0,0,1,0,0
male,28,27,Medicine,50.0,0.0,50.0,0.0,0.0,0.0,7.0,6,9.0,8.0,9,9.0,8,9,8,8,8,8,9,9,8,9,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,7.0,0,1,0,0
male,28,30,Medicine,30.0,20.0,30.0,10.0,0.0,10.0,8.0,7,5.0,6.0,7,4.0,8,9,8,8,8,7,9,9,7,9,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,7.0,0,0,0,0
male,28,21,Medicine,30.0,5.0,30.0,15.0,15.0,5.0,5.0,4,6.0,3.0,7,3.0,8,9,8,8,8,8,8,8,8,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,8.0,0,1,0,0
male,28,25,Medicine,20.0,23.0,23.0,22.0,7.0,5.0,8.0,8,8.0,8.0,8,6.0,8,9,8,8,8,8,7,8,8,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,8.0,0,1,1,1
male,28,26,Medicine,20.0,25.0,20.0,15.0,15.0,5.0,9.0,8,8.0,5.0,6,7.0,8,9,8,8,8,7,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,6.0,0,0,1,0
male,28,27,Medicine,10.0,10.0,30.0,25.0,10.0,15.0,7.0,7,7.0,4.0,7,4.0,8,9,8,8,8,7,8,8,7,8,7,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,7.0,0,0,1,0
male,28,23,Medicine,50.0,10.0,20.0,10.0,10.0,0.0,3.0,9,9.0,3.0,9,5.0,8,9,8,8,8,6,9,9,8,9,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,8,6.0,0,0,0,0
male,28,21,Mba,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8,7.0,6.0,8,2.0,8,9,8,8,8,5,7,7,7,7,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,5.0,0,0,0,0
male,28,27,Mba,20.0,20.0,20.0,10.0,10.0,20.0,4.0,5,5.0,4.0,5,4.0,8,9,8,8,8,4,7,7,6,6,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,6.0,0,0,0,0
male,28,21,Mba,10.0,20.0,40.0,10.0,10.0,10.0,6.0,7,6.0,6.0,5,5.0,8,9,8,8,8,6,7,7,7,9,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,25,Mba,20.0,20.0,15.0,15.0,15.0,15.0,5.0,8,8.0,6.0,9,6.0,8,9,8,8,8,8,9,9,9,7,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,23,Mba,20.0,20.0,20.0,15.0,15.0,10.0,2.0,8,7.0,2.0,7,2.0,8,9,8,8,8,8,8,7,8,7,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,22,Mba,17.0,10.0,18.0,20.0,25.0,10.0,2.0,4,7.0,3.0,6,2.0,8,9,8,8,8,9,9,8,9,8,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,8.0,0,1,0,0
male,28,22,Mba,20.0,22.0,18.0,15.0,15.0,10.0,6.0,7,6.0,4.0,6,5.0,8,9,8,8,8,5,8,7,7,7,5,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,6.0,0,0,0,0
male,28,23,Mba,10.0,20.0,20.0,20.0,20.0,10.0,3.0,5,8.0,4.0,7,6.0,8,9,8,8,8,6,8,8,7,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,6.0,0,0,0,0
male,28,24,Mba,35.0,10.0,20.0,20.0,10.0,5.0,4.0,5,6.0,4.0,5,5.0,8,9,8,8,8,8,8,8,8,7,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,27,Mba,50.0,0.0,50.0,0.0,0.0,0.0,7.0,6,9.0,8.0,9,9.0,8,9,8,8,8,7,8,8,7,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,30,Mba,30.0,20.0,30.0,10.0,0.0,10.0,5.0,6,5.0,5.0,6,8.0,8,9,8,8,8,5,8,8,7,7,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,6.0,0,0,0,0
male,28,21,Mba,30.0,5.0,30.0,15.0,15.0,5.0,4.0,6,6.0,5.0,7,3.0,8,9,8,8,8,8,8,7,8,7,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,25,Mba,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8,8.0,6.0,7,9.0,8,9,8,8,8,8,8,9,7,8,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,1,0,0
male,28,26,Mba,20.0,25.0,20.0,15.0,15.0,5.0,3.0,4,6.0,4.0,5,2.0,8,9,8,8,8,9,8,7,6,7,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,0,0,0
male,28,27,Mba,10.0,10.0,30.0,25.0,10.0,15.0,4.0,3,4.0,2.0,3,3.0,8,9,8,8,8,6,8,7,6,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,7.0,0,0,0,0
male,28,23,Mba,50.0,10.0,20.0,10.0,10.0,0.0,3.0,9,9.0,5.0,9,5.0,8,9,8,8,8,6,8,9,7,8,6,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,2,6.0,0,0,0,0
male,23,21,Law,12.0,18.0,20.0,16.0,16.0,18.0,5.0,9,9.0,8.0,9,5.0,6,10,10,9,10,5,8,10,7,9,5,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,6.0,0,0,0,0
male,23,27,Law,20.0,20.0,20.0,10.0,10.0,20.0,6.0,7,7.0,7.0,7,7.0,6,10,10,9,10,5,8,9,7,10,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,7.0,0,0,1,0
male,23,21,Law,10.0,20.0,40.0,10.0,10.0,10.0,6.0,8,7.0,6.0,7,5.0,6,10,10,9,10,6,9,10,8,10,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,7.0,0,0,0,0
male,23,25,Law,20.0,20.0,15.0,15.0,15.0,15.0,7.0,7,7.0,8.0,8,6.0,6,10,10,9,10,8,9,8,10,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,9.0,0,1,0,0
male,23,23,Law,20.0,20.0,20.0,15.0,15.0,10.0,6.0,6,6.0,6.0,6,4.0,6,10,10,9,10,8,9,8,9,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,9.0,0,1,0,0
male,23,22,Law,17.0,10.0,18.0,20.0,25.0,10.0,5.0,6,6.0,4.0,3,4.0,6,10,10,9,10,9,8,9,10,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,10.0,0,1,0,0
male,23,22,Law,20.0,22.0,18.0,15.0,15.0,10.0,6.0,8,7.0,6.0,5,3.0,6,10,10,9,10,6,8,8,8,9,6,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,7.0,0,0,1,0
male,23,23,Law,10.0,20.0,20.0,20.0,20.0,10.0,7.0,7,8.0,8.0,7,8.0,6,10,10,9,10,7,9,10,10,10,10,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,8.0,0,1,1,1
male,23,24,Law,35.0,10.0,20.0,20.0,10.0,5.0,9.0,8,7.0,10.0,9,8.0,6,10,10,9,10,8,10,10,10,10,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,10.0,1,1,1,1
male,23,27,Law,50.0,0.0,50.0,0.0,0.0,0.0,8.0,8,7.0,9.0,7,5.0,6,10,10,9,10,6,8,10,8,7,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,8.0,0,0,0,0
male,23,30,Law,30.0,20.0,30.0,10.0,0.0,10.0,7.0,7,6.0,6.0,6,4.0,6,10,10,9,10,6,9,9,8,8,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,8.0,0,0,0,0
male,23,21,Law,30.0,5.0,30.0,15.0,15.0,5.0,4.0,4,5.0,6.0,6,5.0,6,10,10,9,10,8,9,10,9,10,9,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,10.0,0,1,0,0
male,23,25,Law,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8,8.0,8.0,8,6.0,6,10,10,9,10,8,8,8,9,9,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,8.0,0,1,0,0
male,23,26,Law,20.0,25.0,20.0,15.0,15.0,5.0,5.0,6,8.0,6.0,8,4.0,6,10,10,9,10,6,9,9,8,9,7,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,7.0,0,1,0,0
male,23,23,Law,50.0,10.0,20.0,10.0,10.0,0.0,8.0,8,8.0,8.0,9,8.0,6,10,10,9,10,8,10,10,10,10,10,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,5,2,10.0,1,1,1,1
female,23,29,Social Work,20.0,25.0,15.0,15.0,53.0,20.0,7.0,6,6.0,7.0,9,5.0,10,10,9,8,5,2,6,2,3,2,3,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,2.0,0,0,1,0
female,23,22,Social Work,20.0,15.0,20.0,20.0,5.0,10.0,8.0,8,7.0,7.0,7,5.0,10,10,9,8,5,3,9,9,7,9,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,5.0,0,0,1,0
female,23,26,Social Work,25.0,10.0,20.0,20.0,15.0,10.0,8.0,6,7.0,7.0,7,5.0,10,10,9,8,5,4,7,9,9,10,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,9.0,0,1,1,1
female,23,21,Social Work,60.0,15.0,0.0,15.0,0.0,10.0,9.0,8,8.0,10.0,9,6.0,10,10,9,8,5,3,10,8,6,7,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,5.0,0,0,1,0
female,23,22,Social Work,21.0,20.0,19.0,20.0,10.0,10.0,7.0,8,7.0,5.0,7,5.0,10,10,9,8,5,3,10,5,3,5,4,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,3.0,0,0,1,0
female,23,22,Social Work,30.0,10.0,20.0,30.0,0.0,10.0,7.0,7,6.0,5.0,4,5.0,10,10,9,8,5,4,10,9,8,9,7,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,6.0,0,1,0,0
female,23,25,Social Work,30.0,0.0,30.0,30.0,10.0,0.0,8.0,10,8.0,8.0,10,5.0,10,10,9,8,5,3,10,7,3,5,2,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,3.0,0,0,0,0
female,23,24,Social Work,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6,6.0,7.0,7,5.0,10,10,9,8,5,3,10,9,2,9,3,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,15,3,3.0,0,0,1,0
female,22,29,Social Work,20.0,25.0,15.0,15.0,53.0,20.0,4.0,7,7.0,6.0,6,5.0,6,10,10,9,10,8,7,7,7,7,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,8.0,0,0,0,0
female,22,22,Social Work,20.0,15.0,20.0,20.0,5.0,10.0,5.0,10,7.0,5.0,4,1.0,6,10,10,9,10,8,8,8,7,8,1,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,5.0,0,0,0,0
female,22,27,Social Work,21.0,17.0,22.0,20.0,8.0,13.0,5.0,6,6.0,5.0,5,4.0,6,10,10,9,10,7,6,9,7,7,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,8.0,0,0,0,0
female,22,26,Social Work,25.0,10.0,20.0,20.0,15.0,10.0,5.0,8,7.0,5.0,5,4.0,6,10,10,9,10,8,10,10,10,10,10,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,10.0,0,1,0,0
female,22,21,Social Work,60.0,15.0,0.0,15.0,0.0,10.0,6.0,9,8.0,6.0,8,6.0,6,10,10,9,10,10,9,9,8,8,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,8.0,0,1,1,1
female,22,22,Social Work,21.0,20.0,19.0,20.0,10.0,10.0,5.0,8,8.0,7.0,7,7.0,6,10,10,9,10,10,10,10,10,9,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,8.0,0,1,0,0
female,22,22,Social Work,30.0,10.0,20.0,30.0,0.0,10.0,6.0,8,6.0,6.0,6,5.0,6,10,10,9,10,10,10,10,10,10,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,8.0,0,1,0,0
female,22,25,Social Work,30.0,0.0,30.0,30.0,10.0,0.0,7.0,6,6.0,8.0,6,5.0,6,10,10,9,10,8,9,10,10,9,10,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,9.0,3,0,0,0
female,22,24,Social Work,20.0,20.0,20.0,20.0,10.0,10.0,6.0,8,7.0,6.0,5,5.0,6,10,10,9,10,8,8,10,10,9,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,3,8.0,0,0,1,0
female,29,27,Psychology,21.0,17.0,22.0,20.0,8.0,13.0,3.0,6,5.0,4.0,6,4.0,7,9,9,9,9,5,1,9,1,1,1,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,2,2.0,0,0,0,0
female,29,26,Psychology,25.0,10.0,20.0,20.0,15.0,10.0,6.0,6,6.0,8.0,6,5.0,7,9,9,9,9,6,10,10,8,8,8,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,2,6.0,0,0,0,0
female,29,21,Psychology,60.0,15.0,0.0,15.0,0.0,10.0,4.0,8,6.0,6.0,5,1.0,7,9,9,9,9,2,10,10,1,7,2,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,2,3.0,0,0,0,0
female,29,22,Psychology,21.0,20.0,19.0,20.0,10.0,10.0,5.0,8,7.0,6.0,5,5.0,7,9,9,9,9,10,4,8,1,1,3,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,2,3.0,0,0,0,0
female,29,25,Psychology,30.0,0.0,30.0,30.0,10.0,0.0,6.0,8,8.0,7.0,7,5.0,7,9,9,9,9,9,10,10,9,10,8,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,2,8.0,0,1,0,0
female,28,22,German Literature,20.0,15.0,20.0,20.0,5.0,10.0,0.0,6,5.0,4.0,3,2.0,7,10,7,10,7,6,8,7,8,7,3,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,5.0,0,0,0,0
female,28,27,German Literature,21.0,17.0,22.0,20.0,8.0,13.0,4.0,6,6.0,5.0,5,2.0,7,10,7,10,7,7,7,8,7,8,6,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,5.0,0,0,0,0
female,28,28,German Literature,50.0,10.0,30.0,10.0,0.0,0.0,2.0,8,8.0,4.0,6,3.0,7,10,7,10,7,8,8,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,8.0,0,1,0,0
female,28,26,German Literature,25.0,10.0,20.0,20.0,15.0,10.0,5.0,8,9.0,7.0,5,5.0,7,10,7,10,7,6,5,6,8,8,4,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,5.0,0,0,0,0
female,28,21,German Literature,60.0,15.0,0.0,15.0,0.0,10.0,6.0,6,8.0,7.0,7,2.0,7,10,7,10,7,6,9,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,6.0,0,1,1,1
female,28,22,German Literature,21.0,20.0,19.0,20.0,10.0,10.0,5.0,8,7.0,5.0,6,5.0,7,10,7,10,7,7,7,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,6.0,0,0,0,0
female,28,22,German Literature,30.0,10.0,20.0,30.0,0.0,10.0,3.0,7,7.0,3.0,6,5.0,7,10,7,10,7,6,5,7,8,9,4,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,4.0,0,0,0,0
female,28,25,German Literature,30.0,0.0,30.0,30.0,10.0,0.0,5.0,9,10.0,7.0,8,7.0,7,10,7,10,7,5,8,8,8,7,4,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,7.0,0,0,0,0
female,28,24,German Literature,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7,8.0,6.0,5,7.0,7,10,7,10,7,6,8,8,8,8,5,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,1,7.0,0,1,1,1
female,26,29,Law,20.0,25.0,15.0,15.0,53.0,20.0,9.0,8,8.0,8.0,7,5.0,9,9,9,9,9,6,7,7,7,8,6,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,6.0,0,0,1,0
female,26,22,Law,20.0,15.0,20.0,20.0,5.0,10.0,10.0,10,10.0,10.0,10,10.0,9,9,9,9,9,8,9,9,9,8,8,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,8.0,1,1,1,1
female,26,27,Law,21.0,17.0,22.0,20.0,8.0,13.0,8.0,7,6.0,5.0,5,4.0,9,9,9,9,9,6,7,7,5,6,6,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,6.0,0,0,1,0
